"ANO_CMPT","MES_CMPT","CNES","Name_CNES","num_dias_perman_hosp","num_motivos_saida_hosp","num_dias_perman_clinica","num_motivos_saida_clinica","num_dias_perman_cirurgica","num_motivos_saida_cirurgica","num_partos_cesareos","num_partos_total","N_dias_em_UTI","N_CIRURGIAS_APRE","N_Internacoes_H","N_leitos_UTI","N_leitos_hosp_sem_leitos_hosp_dia"
"2022","11","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",10604,1309,5965,544,4636,761,165,267,1013,1082,1481,76,480
"2022","11","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",7249,1001,4301,487,2930,512,50,113,1122,668,1067,49,280
"2022","11","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",3895,509,2503,196,1234,305,0,0,465,571,648,9,137
"2022","11","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",8829,1178,5824,722,2907,446,61,108,1034,1763,1273,40,370
"2022","11","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3767,408,2613,225,1154,183,55,92,660,292,470,15,162
"2022","11","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2268,377,1398,137,865,235,36,78,263,385,425,22,218
"2022","11","2332981","HU João de Barros Barreto (HUJBB-UFPA)",3253,235,2690,138,563,97,0,0,299,194,266,17,220
"2022","11","2338424","HC da Universidade Federal de Goiás (HC-UFG)",6262,822,3204,390,3058,432,39,49,923,542,852,23,276
"2022","11","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",10665,1622,6989,948,3230,632,102,272,2075,1083,1920,58,406
"2022","11","2400243","HU Lauro Wanderley (HULW-UFPB)",3566,646,2543,361,1022,284,76,161,412,376,667,30,186
"2022","11","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3736,648,2450,312,1286,336,196,315,551,380,711,26,139
"2022","11","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",4750,881,3455,529,1295,352,223,359,602,403,921,28,254
"2022","11","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",800,179,548,88,252,91,0,0,0,124,179,NA,49
"2022","11","2561492","HU Walter Cantídio (HUWC-UFC)",4485,442,3117,178,763,200,0,0,307,367,651,15,197
"2022","11","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",4694,558,2877,224,1312,297,0,0,683,428,637,24,237
"2022","11","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2156,275,1325,122,811,151,37,43,398,168,275,18,105
"2022","11","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2564,314,2232,166,332,148,0,0,500,197,349,19,160
"2022","11","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",108,113,7,1,100,101,0,0,0,121,113,NA,21
"2022","11","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",2954,408,2287,251,667,157,56,100,534,166,410,26,196
"2022","11","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",4681,708,3483,434,1189,272,123,276,919,326,746,34,168
"2022","11","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9940,1444,5316,598,3969,815,173,289,1325,949,1544,55,444
"2022","11","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4683,778,2635,504,1927,262,31,80,540,662,875,22,240
"2022","11","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",2903,245,1364,90,1539,155,0,0,296,411,291,20,175
"2022","11","3654826","Hospital de Doenças Tropicais (HDT-UFT)",791,94,787,92,4,2,0,0,0,3,94,NA,48
"2022","11","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",978,330,687,179,291,151,86,177,0,156,340,5,62
"2022","11","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",6141,783,3705,332,2436,445,53,93,631,546,874,30,244
"2022","11","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1244,236,1183,160,61,76,0,0,218,76,237,10,70
"2022","11","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",5641,995,2426,662,3215,333,0,0,394,654,1073,21,150
"2022","11","6568343","Hospital Universitário de Lagarto (HUL-UFS)",2985,304,2805,266,180,38,0,0,261,61,319,10,92
"2022","12","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",6159,894,4680,483,1451,409,127,206,626,790,1132,20,353
"2022","12","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",1954,293,1592,150,349,132,0,0,211,206,303,10,132
"2022","12","0003816","HU Professor Edgard Santos (Hupes-UFBA)",5195,492,4713,374,417,112,0,0,531,183,593,30,272
"2022","12","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1064,199,696,61,368,138,49,113,172,152,273,10,81
"2022","12","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",6013,933,3408,520,2605,412,108,222,725,513,1025,29,224
"2022","12","0010510","HU da Universidade de Brasília (HUB-UnB)",4166,695,3443,409,701,282,52,154,338,656,777,29,220
"2022","12","0012505","HU Antônio Pedro (HUAP-UFF)",3049,445,2094,240,941,202,35,41,392,264,479,34,242
"2022","12","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",9587,1240,7091,687,1838,486,37,121,1371,766,1599,79,435
"2022","12","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3730,650,2590,270,1131,378,91,133,476,437,760,41,259
"2022","12","2017644","HU Getúlio Vargas (HUGV-UFAM)",1055,180,651,60,404,120,0,0,68,150,185,30,154
"2022","12","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",12424,1486,6753,659,5630,822,114,192,1413,1211,1688,76,480
"2022","12","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6683,946,3845,492,2774,448,44,114,1121,597,1005,49,280
"2022","12","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",4531,589,3154,242,1145,335,0,0,465,589,729,9,137
"2022","12","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",7317,1057,4478,625,2714,423,89,161,943,1406,1132,40,370
"2022","12","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",2760,271,2119,185,641,86,30,61,340,121,308,15,162
"2022","12","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2236,352,1857,192,354,141,6,16,299,179,380,22,218
"2022","12","2332981","HU João de Barros Barreto (HUJBB-UFPA)",4250,298,3200,174,1050,124,0,0,179,219,353,17,220
"2022","12","2338424","HC da Universidade Federal de Goiás (HC-UFG)",4466,705,2600,394,1866,311,43,61,450,348,718,23,276
"2022","12","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",9390,1498,6332,889,2662,563,100,285,1447,982,1830,58,406
"2022","12","2400243","HU Lauro Wanderley (HULW-UFPB)",3459,585,2244,289,1212,295,105,169,437,374,621,30,186
"2022","12","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3956,684,2762,362,1194,322,193,304,730,380,757,26,139
"2022","12","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5241,981,3750,579,1491,402,276,429,800,445,1022,28,254
"2022","12","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",701,166,481,78,220,88,0,0,0,103,167,NA,49
"2022","12","2561492","HU Walter Cantídio (HUWC-UFC)",4288,483,2517,162,1009,244,0,0,350,462,727,15,197
"2022","12","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",4812,544,2997,235,1586,284,0,0,747,511,620,24,237
"2022","12","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",1877,225,1077,99,800,126,31,37,533,136,229,18,105
"2022","12","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2762,368,2340,186,422,182,0,0,246,221,401,19,160
"2022","12","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",23,71,8,2,15,64,0,0,0,70,71,NA,21
"2022","12","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",4122,437,3191,226,931,211,59,95,721,224,437,26,195
"2022","12","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",4276,655,3017,337,1259,318,110,230,753,376,686,34,168
"2022","12","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9863,1383,6008,627,3292,726,168,279,1183,836,1464,55,444
"2022","12","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4361,677,2589,403,1665,271,28,70,496,508,758,22,240
"2022","12","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",4931,353,2604,132,2324,219,0,0,531,410,424,20,172
"2022","12","3432076","HU da Universidade Federal do Amapá (HU-Unifap)",262,23,262,23,0,0,0,0,0,0,23,NA,25
"2022","12","3654826","Hospital de Doenças Tropicais (HDT-UFT)",933,105,836,94,95,10,0,0,0,18,107,NA,48
"2022","12","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1109,381,751,171,358,210,86,172,0,234,384,5,62
"2022","12","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",5844,907,3301,356,2534,542,55,79,611,663,1000,30,244
"2022","12","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1190,236,1158,177,32,59,0,0,202,60,236,10,70
"2022","12","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",5495,960,2003,605,3492,355,0,0,231,763,1055,21,150
"2022","12","6568343","Hospital Universitário de Lagarto (HUL-UFS)",2430,295,1986,231,444,64,0,0,122,93,322,10,92
"2023","01","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",5900,842,4396,432,1424,400,125,201,370,633,1075,20,353
"2023","01","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",3329,581,2598,268,724,309,0,0,208,551,600,10,136
"2023","01","0003816","HU Professor Edgard Santos (Hupes-UFBA)",7464,728,6327,415,1073,302,0,0,951,483,926,30,272
"2023","01","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1691,218,1359,120,332,98,58,111,309,106,275,10,81
"2023","01","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",6387,826,3769,461,2618,365,74,141,1005,471,894,29,224
"2023","01","0010510","HU da Universidade de Brasília (HUB-UnB)",5394,780,4216,453,1047,304,54,136,664,1682,897,29,220
"2023","01","0012505","HU Antônio Pedro (HUAP-UFF)",4410,518,2983,291,1418,221,22,32,782,295,549,34,242
"2023","01","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",11935,1340,9011,743,1961,507,43,95,1649,763,1750,79,435
"2023","01","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",5477,746,4064,367,1404,378,126,186,616,439,879,41,231
"2023","01","2017644","HU Getúlio Vargas (HUGV-UFAM)",994,275,322,63,669,210,0,0,77,245,277,30,154
"2023","01","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",11838,1475,6336,580,5367,877,40,67,984,1223,1611,76,480
"2023","01","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6562,1010,3824,506,2723,503,45,94,961,684,1075,49,280
"2023","01","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",3912,472,2561,205,1179,259,0,0,380,1023,599,9,137
"2023","01","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",10375,1509,6086,800,4117,695,142,247,1178,2073,1604,40,370
"2023","01","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",4487,510,3025,340,1459,169,112,186,386,279,569,15,162
"2023","01","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2745,450,1973,189,732,222,16,30,356,280,488,22,218
"2023","01","2332981","HU João de Barros Barreto (HUJBB-UFPA)",5448,396,4458,241,990,155,0,0,257,196,459,17,220
"2023","01","2338424","HC da Universidade Federal de Goiás (HC-UFG)",3955,700,2578,420,1377,280,48,66,261,316,714,23,276
"2023","01","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",9153,1555,5856,897,2993,613,121,279,1477,1070,1848,58,410
"2023","01","2400243","HU Lauro Wanderley (HULW-UFPB)",3930,542,2738,318,1192,224,99,184,379,513,577,30,186
"2023","01","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",3926,638,2750,309,1176,329,196,311,768,385,697,26,139
"2023","01","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",4271,857,2987,486,1284,371,245,395,802,435,900,28,254
"2023","01","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",1028,193,822,106,206,87,0,0,0,107,194,NA,49
"2023","01","2561492","HU Walter Cantídio (HUWC-UFC)",4563,510,2987,218,800,209,0,0,296,418,718,15,197
"2023","01","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",5259,586,3643,276,1508,304,0,0,848,411,650,24,237
"2023","01","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",1888,233,1277,109,611,124,28,48,314,140,238,18,105
"2023","01","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2454,314,1969,154,485,160,0,0,382,204,350,19,160
"2023","01","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",102,130,7,2,84,107,0,0,0,154,130,NA,21
"2023","01","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",3890,466,3128,262,762,204,77,127,793,217,467,26,196
"2023","01","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",4146,655,2718,351,1408,302,119,273,754,359,700,34,168
"2023","01","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9675,1406,5838,597,3628,785,171,274,1128,913,1506,55,444
"2023","01","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4381,756,2414,444,1885,305,33,71,362,613,849,22,240
"2023","01","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",4678,360,2364,127,2304,232,0,0,513,441,465,20,172
"2023","01","3432076","HU da Universidade Federal do Amapá (HU-Unifap)",108,9,108,9,0,0,0,0,0,0,9,NA,25
"2023","01","3654826","Hospital de Doenças Tropicais (HDT-UFT)",827,108,814,104,13,4,0,0,0,4,108,NA,49
"2023","01","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",1764,522,1247,264,517,258,152,307,0,284,532,5,62
"2023","01","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",6903,941,4667,427,2230,507,55,78,869,609,1039,30,244
"2023","01","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1664,295,1654,273,10,22,0,0,246,23,295,10,70
"2023","01","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",3743,685,1806,404,1937,280,0,0,356,446,746,21,150
"2023","01","6568343","Hospital Universitário de Lagarto (HUL-UFS)",2470,287,1883,185,585,101,0,0,259,131,303,10,92
"2023","02","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",5662,977,3961,482,1627,474,106,201,582,714,1212,20,302
"2023","02","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",3060,580,2367,258,634,277,0,0,349,420,591,10,136
"2023","02","0003816","HU Professor Edgard Santos (Hupes-UFBA)",5114,580,4188,338,849,230,0,0,399,370,727,30,272
"2023","02","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1368,194,987,90,381,104,44,96,264,117,265,10,81
"2023","02","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",5824,833,3296,466,2523,366,79,162,828,447,887,29,224
"2023","02","0010510","HU da Universidade de Brasília (HUB-UnB)",4079,667,3078,381,837,253,29,76,498,1476,745,29,220
"2023","02","0012505","HU Antônio Pedro (HUAP-UFF)",4103,464,2346,226,1668,231,25,30,822,310,489,34,242
"2023","02","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",10776,1272,7797,705,2076,497,60,138,1737,748,1630,79,435
"2023","02","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3434,555,2411,237,1012,317,66,103,426,371,628,41,231
"2023","02","2017644","HU Getúlio Vargas (HUGV-UFAM)",1331,237,635,69,688,166,0,0,169,203,247,30,154
"2023","02","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",12666,1497,6904,597,5643,883,128,192,1028,1225,1678,76,480
"2023","02","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6643,940,3976,499,2621,438,43,106,1084,601,1012,49,280
"2023","02","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2460,354,1624,158,647,185,0,0,184,417,472,9,137
"2023","02","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",7391,1047,4332,583,2894,449,104,193,787,1280,1120,40,370
"2023","02","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",2345,193,1943,160,402,33,21,43,183,47,223,15,162
"2023","02","2295415","HU Gaffree e Guinle (HUGG-Unirio)",1764,337,1158,119,561,200,20,62,178,240,367,22,218
"2023","02","2332981","HU João de Barros Barreto (HUJBB-UFPA)",4078,280,3290,164,788,116,0,0,166,219,335,17,220
"2023","02","2338424","HC da Universidade Federal de Goiás (HC-UFG)",4755,691,2599,363,2131,326,30,48,632,366,703,23,276
"2023","02","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",10189,1509,6522,888,3387,586,105,273,1964,1151,1829,58,410
"2023","02","2400243","HU Lauro Wanderley (HULW-UFPB)",3450,510,2181,271,1269,239,92,175,454,290,539,30,186
"2023","02","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)",4329,626,2971,313,1358,313,179,277,877,383,703,26,139
"2023","02","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)",5081,917,3603,548,1478,369,230,379,708,423,959,28,254
"2023","02","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)",920,175,689,96,231,79,0,0,0,97,176,NA,49
"2023","02","2561492","HU Walter Cantídio (HUWC-UFC)",3608,433,2298,180,627,183,0,0,305,328,654,15,197
"2023","02","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)",5254,584,3712,338,1357,230,0,0,737,336,657,24,237
"2023","02","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)",2008,289,1361,149,647,140,44,61,567,147,289,18,104
"2023","02","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)",2779,341,2369,185,409,156,0,0,371,252,372,19,160
"2023","02","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)",65,122,0,0,55,99,0,0,0,133,122,NA,21
"2023","02","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)",2291,316,1796,160,495,156,56,86,188,158,316,26,191
"2023","02","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)",4400,747,3287,449,1045,295,129,309,827,340,776,34,168
"2023","02","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)",9954,1487,6001,684,3821,786,202,345,1236,912,1583,55,444
"2023","02","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)",4195,626,2060,333,2020,281,28,50,724,530,709,22,240
"2023","02","3285391","HU da Universidade Federal do Piauí (HU-UFPI)",3343,308,1526,100,1813,206,0,0,264,413,379,20,172
"2023","02","3432076","HU da Universidade Federal do Amapá (HU-Unifap)",150,13,150,13,0,0,0,0,0,0,13,NA,25
"2023","02","3654826","Hospital de Doenças Tropicais (HDT-UFT)",916,125,897,113,19,12,0,0,0,13,125,NA,49
"2023","02","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)",323,143,196,44,127,99,14,28,0,116,147,5,62
"2023","02","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)",5121,843,2940,321,2142,516,39,71,522,611,925,30,244
"2023","02","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)",1304,196,1244,134,60,62,0,0,276,63,196,10,66
"2023","02","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)",3722,640,944,370,2778,270,0,0,294,679,733,21,150
"2023","02","6568343","Hospital Universitário de Lagarto (HUL-UFS)",1912,188,1657,160,255,28,0,0,261,34,198,10,92
"2023","03","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)",5882,1012,4247,493,1573,508,123,196,562,783,1212,20,302
"2023","03","0002534","HU da Universidade Federal de Sergipe (HU-UFS)",3643,612,2900,278,736,321,0,0,336,505,628,10,136
"2023","03","0003816","HU Professor Edgard Santos (Hupes-UFBA)",6276,632,4997,358,1136,256,0,0,941,433,823,30,272
"2023","03","0004731","Maternidade Climério de Oliveira (MCO-UFBA)",1913,324,1361,129,552,195,80,147,236,222,415,10,81
"2023","03","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)",6687,928,3943,536,2715,390,106,205,916,484,990,29,224
"2023","03","0010510","HU da Universidade de Brasília (HUB-UnB)",5007,879,3713,492,1158,356,99,184,789,1635,984,29,220
"2023","03","0012505","HU Antônio Pedro (HUAP-UFF)",4400,561,2968,288,1349,266,24,34,709,344,587,34,242
"2023","03","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)",12274,1421,8474,784,2647,550,56,139,1643,777,1774,79,435
"2023","03","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)",3923,592,2780,275,1140,315,68,118,530,363,687,41,231
"2023","03","2017644","HU Getúlio Vargas (HUGV-UFAM)",1510,394,678,101,818,290,0,0,143,321,401,30,154
"2023","03","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)",11489,1384,5805,534,5514,832,118,202,1247,1219,1538,76,480
"2023","03","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)",6396,899,3213,452,3146,442,47,126,1068,607,964,49,280
"2023","03","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)",2168,340,1398,137,704,198,0,0,101,458,427,9,136
"2023","03","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)",9056,1240,5298,700,3528,525,72,142,1256,1833,1339,40,370
"2023","03","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)",3776,297,2807,202,965,94,48,86,566,160,347,15,162
"2023","03","2295415","HU Gaffree e Guinle (HUGG-Unirio)",2346,372,1457,141,852,202,13,32,422,307,407,22,218
"2023","03","2332981","HU João de Barros Barreto (HUJBB-UFPA)",4118,282,3164,177,954,105,0,0,192,158,329,17,220
"2023","03","2338424","HC da Universidade Federal de Goiás (HC-UFG)",6213,888,3825,480,2386,407,48,61,558,479,913,23,276
"2023","03","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)",9999,1569,6374,910,3392,633,127,313,1805,1169,1883,58,400
